,timestamp,SOSC Position
399,2020-06-27 16:00:00,0.0
400,2020-06-27 17:00:00,1.0
401,2020-06-27 18:00:00,1.0
402,2020-06-27 19:00:00,1.0
403,2020-06-27 20:00:00,1.0
404,2020-06-27 21:00:00,1.0
405,2020-06-27 22:00:00,1.0
406,2020-06-27 23:00:00,0.0
407,2020-06-28 00:00:00,0.0
408,2020-06-28 01:00:00,0.0
409,2020-06-28 05:00:00,0.0
410,2020-06-28 06:00:00,0.0
411,2020-06-28 07:00:00,0.0
412,2020-06-28 08:00:00,0.0
413,2020-06-28 09:00:00,0.0
414,2020-06-28 10:00:00,0.0
415,2020-06-28 11:00:00,-1.0
416,2020-06-28 12:00:00,0.0
417,2020-06-28 13:00:00,-1.0
418,2020-06-28 14:00:00,-1.0
419,2020-06-28 15:00:00,0.0
420,2020-06-28 16:00:00,0.0
421,2020-06-28 17:00:00,0.0
422,2020-06-28 18:00:00,-1.0
423,2020-06-28 19:00:00,-1.0
424,2020-06-28 20:00:00,-1.0
425,2020-06-28 21:00:00,-1.0
426,2020-06-28 22:00:00,-1.0
427,2020-06-28 23:00:00,0.0
428,2020-06-29 00:00:00,0.0
429,2020-06-29 01:00:00,0.0
430,2020-06-29 02:00:00,-1.0
431,2020-06-29 03:00:00,-1.0
432,2020-06-29 04:00:00,-1.0
433,2020-06-29 05:00:00,0.0
434,2020-06-29 06:00:00,0.0
435,2020-06-29 07:00:00,0.0
436,2020-06-29 08:00:00,0.0
437,2020-06-29 09:00:00,0.0
438,2020-06-29 10:00:00,0.0
439,2020-06-29 11:00:00,0.0
440,2020-06-29 12:00:00,0.0
441,2020-06-29 13:00:00,0.0
442,2020-06-29 14:00:00,1.0
443,2020-06-29 15:00:00,1.0
444,2020-06-29 16:00:00,1.0
445,2020-06-29 17:00:00,1.0
446,2020-06-29 18:00:00,1.0
447,2020-06-29 19:00:00,0.0
448,2020-06-29 20:00:00,0.0
449,2020-06-29 21:00:00,0.0
450,2020-06-29 22:00:00,-1.0
451,2020-06-29 23:00:00,0.0
452,2020-06-30 00:00:00,0.0
453,2020-06-30 01:00:00,-1.0
454,2020-06-30 02:00:00,-1.0
455,2020-06-30 03:00:00,-1.0
456,2020-06-30 04:00:00,-1.0
